clip,seizure,early
Dog_2_test_segment_1783.mat,0.3515,0.158
Dog_2_test_segment_1784.mat,0.48075,0.2675
Dog_2_test_segment_1785.mat,0.0225,0
Dog_2_test_segment_1786.mat,0.252,0.03275
Dog_2_test_segment_1787.mat,0.0805,0.007
Dog_2_test_segment_1788.mat,0.15575,0.0095
Dog_2_test_segment_1789.mat,0.543,0.021
Dog_2_test_segment_179.mat,0.116,0.00875
Dog_2_test_segment_1790.mat,0.32075,0.121
Dog_2_test_segment_1791.mat,0.446,0.25025
Dog_2_test_segment_1792.mat,0.16375,0.0225
Dog_2_test_segment_1793.mat,0.1555,0.01825
Dog_2_test_segment_1794.mat,0.19525,0.02425
Dog_2_test_segment_1795.mat,0.08,0.008
Dog_2_test_segment_1796.mat,0.18225,0.02525
Dog_2_test_segment_1797.mat,0.02025,0
Dog_2_test_segment_1798.mat,0.12325,0.006
Dog_2_test_segment_1799.mat,0.5355,0.2025
Dog_2_test_segment_18.mat,0.47125,0.29325
Dog_2_test_segment_180.mat,0.51425,0.19125
Dog_2_test_segment_1800.mat,0.4705,0.00825
Dog_2_test_segment_1801.mat,0.1645,0.00175
Dog_2_test_segment_1802.mat,0.4845,0.28525
Dog_2_test_segment_1803.mat,0.02925,0
Dog_2_test_segment_1804.mat,0.52425,0.0275
Dog_2_test_segment_1805.mat,0.46075,0.24725
Dog_2_test_segment_1806.mat,0.26425,0.077
Dog_2_test_segment_1807.mat,0.15525,0.03225
Dog_2_test_segment_1808.mat,0.0785,0.0015
Dog_2_test_segment_1809.mat,0.27775,0.14775
Dog_2_test_segment_181.mat,0.37875,0.019
Dog_2_test_segment_1810.mat,0.2295,0.1245
Dog_2_test_segment_1811.mat,0.4015,0.1485
Dog_2_test_segment_1812.mat,0.23775,0.088
Dog_2_test_segment_1813.mat,0.569,0.00675
Dog_2_test_segment_1814.mat,0.30425,0.1035
Dog_2_test_segment_1815.mat,0.04125,0.001
Dog_2_test_segment_1816.mat,0.06825,0.00425
Dog_2_test_segment_1817.mat,0.4585,0.27275
Dog_2_test_segment_1818.mat,0.24225,0.0465
Dog_2_test_segment_1819.mat,0.28075,0.023
Dog_2_test_segment_182.mat,0.82925,0.01325
Dog_2_test_segment_1820.mat,0.13425,0.0125
Dog_2_test_segment_1821.mat,0.08175,0.00175
Dog_2_test_segment_1822.mat,0.13675,0.00775
Dog_2_test_segment_1823.mat,0.3085,0.03225
Dog_2_test_segment_1824.mat,0.3015,0.11075
Dog_2_test_segment_1825.mat,0.11375,0.03675
Dog_2_test_segment_1826.mat,0.4435,0.091
Dog_2_test_segment_1827.mat,0.12675,0.002
Dog_2_test_segment_1828.mat,0.31825,0.09625
Dog_2_test_segment_1829.mat,0.43075,0.0175
Dog_2_test_segment_183.mat,0.278,0.0125
Dog_2_test_segment_1830.mat,0.229,0.02125
Dog_2_test_segment_1831.mat,0.09325,0.0035
Dog_2_test_segment_1832.mat,0.17225,0.0325
Dog_2_test_segment_1833.mat,0.55125,0.30775
Dog_2_test_segment_1834.mat,0.094,0.00575
Dog_2_test_segment_1835.mat,0.0505,0.005
Dog_2_test_segment_1836.mat,0.039,0.002
Dog_2_test_segment_1837.mat,0.0775,0.0005
Dog_2_test_segment_1838.mat,0.17475,0.0895
Dog_2_test_segment_1839.mat,0.1155,0.00325
Dog_2_test_segment_184.mat,0.3705,0.19625
Dog_2_test_segment_1840.mat,0.05325,0
Dog_2_test_segment_1841.mat,0.161,0.01825
Dog_2_test_segment_1842.mat,0.216,0.06025
Dog_2_test_segment_1843.mat,0.298,0.0095
Dog_2_test_segment_1844.mat,0.10025,0.00275
Dog_2_test_segment_1845.mat,0.13775,0.02725
Dog_2_test_segment_1846.mat,0.22925,0.007
Dog_2_test_segment_1847.mat,0.80625,0.05975
Dog_2_test_segment_1848.mat,0.01325,0
Dog_2_test_segment_1849.mat,0.81025,0.0145
Dog_2_test_segment_185.mat,0.568,0.02675
Dog_2_test_segment_1850.mat,0.26675,0.00675
Dog_2_test_segment_1851.mat,0.0735,0.00275
Dog_2_test_segment_1852.mat,0.295,0.00325
Dog_2_test_segment_1853.mat,0.2375,0.06675
Dog_2_test_segment_1854.mat,0.23975,0.05375
Dog_2_test_segment_1855.mat,0.0405,0.001
Dog_2_test_segment_1856.mat,0.1035,0.0165
Dog_2_test_segment_1857.mat,0.44775,0.252
Dog_2_test_segment_1858.mat,0.366,0.19575
Dog_2_test_segment_1859.mat,0.65175,0.08225
Dog_2_test_segment_186.mat,0.419,0.017
Dog_2_test_segment_1860.mat,0.282,0.013
Dog_2_test_segment_1861.mat,0.35275,0.01725
Dog_2_test_segment_1862.mat,0.0185,0.00025
Dog_2_test_segment_1863.mat,0.41675,0.0145
Dog_2_test_segment_1864.mat,0.21225,0.02925
Dog_2_test_segment_1865.mat,0.157,0.0465
Dog_2_test_segment_1866.mat,0.27075,0.01425
Dog_2_test_segment_1867.mat,0.0795,0.001
Dog_2_test_segment_1868.mat,0.8065,0.15975
Dog_2_test_segment_1869.mat,0.3025,0.016
Dog_2_test_segment_187.mat,0.16975,0.022
Dog_2_test_segment_1870.mat,0.13175,0.00375
Dog_2_test_segment_1871.mat,0.02225,0.002
Dog_2_test_segment_1872.mat,0.0285,0.001
Dog_2_test_segment_1873.mat,0.1515,0.026
Dog_2_test_segment_1874.mat,0.26875,0.023
Dog_2_test_segment_1875.mat,0.22975,0.03475
Dog_2_test_segment_1876.mat,0.0105,0
Dog_2_test_segment_1877.mat,0.24275,0.04525
Dog_2_test_segment_1878.mat,0.80875,0.17725
Dog_2_test_segment_1879.mat,0.13225,0.01125
Dog_2_test_segment_188.mat,0.3055,0.03675
Dog_2_test_segment_1880.mat,0.074,0.0005
Dog_2_test_segment_1881.mat,0.13375,0.009
Dog_2_test_segment_1882.mat,0.56075,0.236
Dog_2_test_segment_1883.mat,0.42225,0.007
Dog_2_test_segment_1884.mat,0.369,0.109
Dog_2_test_segment_1885.mat,0.245,0.031
Dog_2_test_segment_1886.mat,0.20075,0.02375
Dog_2_test_segment_1887.mat,0.44825,0.0135
Dog_2_test_segment_1888.mat,0.69025,0.01125
Dog_2_test_segment_1889.mat,0.59425,0.3585
Dog_2_test_segment_189.mat,0.20625,0.03875
Dog_2_test_segment_1890.mat,0.29975,0.11275
Dog_2_test_segment_1891.mat,0.0395,0.001
Dog_2_test_segment_1892.mat,0.0385,0
Dog_2_test_segment_1893.mat,0.16575,0.01075
Dog_2_test_segment_1894.mat,0.14475,0.038
Dog_2_test_segment_1895.mat,0.02425,0.001
Dog_2_test_segment_1896.mat,0.53525,0.09925
Dog_2_test_segment_1897.mat,0.07825,0.00375
Dog_2_test_segment_1898.mat,0.34225,0.10375
Dog_2_test_segment_1899.mat,0.35825,0.02925
Dog_2_test_segment_19.mat,0.31625,0.10525
Dog_2_test_segment_190.mat,0.29775,0.0055
Dog_2_test_segment_1900.mat,0.09475,0.00275
Dog_2_test_segment_1901.mat,0.3725,0.03025
Dog_2_test_segment_1902.mat,0.65275,0.46975
Dog_2_test_segment_1903.mat,0.009,0
Dog_2_test_segment_1904.mat,0.28775,0.05425
Dog_2_test_segment_1905.mat,0.25275,0.07075
Dog_2_test_segment_1906.mat,0.136,0.00475
Dog_2_test_segment_1907.mat,0.1975,0.015
Dog_2_test_segment_1908.mat,0.11975,0.004
Dog_2_test_segment_1909.mat,0.21925,0.12075
Dog_2_test_segment_191.mat,0.2645,0.01975
Dog_2_test_segment_1910.mat,0.17675,0.052
Dog_2_test_segment_1911.mat,0.0115,0
Dog_2_test_segment_1912.mat,0.4625,0.008
Dog_2_test_segment_1913.mat,0.22525,0.09375
Dog_2_test_segment_1914.mat,0.1635,0.01475
Dog_2_test_segment_1915.mat,0.15625,0.03525
Dog_2_test_segment_1916.mat,0.16125,0.00825
Dog_2_test_segment_1917.mat,0.08675,0.0035
Dog_2_test_segment_1918.mat,0.78475,0.03125
Dog_2_test_segment_1919.mat,0.386,0.07525
Dog_2_test_segment_192.mat,0.32475,0.1405
Dog_2_test_segment_1920.mat,0.1405,0.01575
Dog_2_test_segment_1921.mat,0.017,0.001
Dog_2_test_segment_1922.mat,0.1185,0.015
Dog_2_test_segment_1923.mat,0.5135,0.0345
Dog_2_test_segment_1924.mat,0.1935,0.015
Dog_2_test_segment_1925.mat,0.091,0.00475
Dog_2_test_segment_1926.mat,0.07825,0.00175
Dog_2_test_segment_1927.mat,0.02825,0
Dog_2_test_segment_1928.mat,0.09275,0.0115
Dog_2_test_segment_1929.mat,0.26825,0.09125
Dog_2_test_segment_193.mat,0.208,0.015
Dog_2_test_segment_1930.mat,0.06125,0
Dog_2_test_segment_1931.mat,0.02925,0
Dog_2_test_segment_1932.mat,0.0275,0.001
Dog_2_test_segment_1933.mat,0.253,0.0125
Dog_2_test_segment_1934.mat,0.2265,0.03925
Dog_2_test_segment_1935.mat,0.524,0.0135
Dog_2_test_segment_1936.mat,0.599,0.2925
Dog_2_test_segment_1937.mat,0.10375,0.00475
Dog_2_test_segment_1938.mat,0.42375,0.01625
Dog_2_test_segment_1939.mat,0.3595,0.10725
Dog_2_test_segment_194.mat,0.27975,0.007
Dog_2_test_segment_1940.mat,0.03325,0.00775
Dog_2_test_segment_1941.mat,0.12375,0.012
Dog_2_test_segment_1942.mat,0.1725,0.02325
Dog_2_test_segment_1943.mat,0.7215,0.0105
Dog_2_test_segment_1944.mat,0.511,0.02125
Dog_2_test_segment_1945.mat,0.09175,0.00675
Dog_2_test_segment_1946.mat,0.15625,0.0285
Dog_2_test_segment_1947.mat,0.018,0
Dog_2_test_segment_1948.mat,0.54675,0.01125
Dog_2_test_segment_1949.mat,0.3645,0.0185
Dog_2_test_segment_195.mat,0.37625,0.008
Dog_2_test_segment_1950.mat,0.45575,0.00675
Dog_2_test_segment_1951.mat,0.3295,0.141
Dog_2_test_segment_1952.mat,0.28875,0.04375
Dog_2_test_segment_1953.mat,0.37675,0.023
Dog_2_test_segment_1954.mat,0.03225,0.001
Dog_2_test_segment_1955.mat,0.21225,0.02325
Dog_2_test_segment_1956.mat,0.26375,0.05175
Dog_2_test_segment_1957.mat,0.1,0.00375
Dog_2_test_segment_1958.mat,0.043,0.002
Dog_2_test_segment_1959.mat,0.0885,0.0015
Dog_2_test_segment_196.mat,0.436,0.22225
Dog_2_test_segment_1960.mat,0.13,0.0035
Dog_2_test_segment_1961.mat,0.082,0.004
Dog_2_test_segment_1962.mat,0.1075,0.00925
Dog_2_test_segment_1963.mat,0.127,0.012
Dog_2_test_segment_1964.mat,0.01375,0.001
Dog_2_test_segment_1965.mat,0.458,0.26775
Dog_2_test_segment_1966.mat,0.22575,0.012
Dog_2_test_segment_1967.mat,0.0265,0.00225
Dog_2_test_segment_1968.mat,0.09475,0.00475
Dog_2_test_segment_1969.mat,0.037,0.001
Dog_2_test_segment_197.mat,0.1455,0.0055
Dog_2_test_segment_1970.mat,0.40425,0.16575
Dog_2_test_segment_1971.mat,0.29375,0.02075
Dog_2_test_segment_1972.mat,0.137,0.0145
Dog_2_test_segment_1973.mat,0.1975,0.0295
Dog_2_test_segment_1974.mat,0.178,0.02775
Dog_2_test_segment_1975.mat,0.12575,0.00975
Dog_2_test_segment_1976.mat,0.81675,0.6075
Dog_2_test_segment_1977.mat,0.10075,0.00175
Dog_2_test_segment_1978.mat,0.12125,0.01325
Dog_2_test_segment_1979.mat,0.8005,0.07625
Dog_2_test_segment_198.mat,0.118,0.01375
Dog_2_test_segment_1980.mat,0.1585,0.011
Dog_2_test_segment_1981.mat,0.4065,0.10725
Dog_2_test_segment_1982.mat,0.30575,0.028
Dog_2_test_segment_1983.mat,0.7445,0.02075
Dog_2_test_segment_1984.mat,0.41225,0.25425
Dog_2_test_segment_1985.mat,0.43325,0.28775
Dog_2_test_segment_1986.mat,0.36325,0.114
Dog_2_test_segment_1987.mat,0.036,0
Dog_2_test_segment_1988.mat,0.096,0.008
Dog_2_test_segment_1989.mat,0.09625,0.00675
Dog_2_test_segment_199.mat,0.80225,0.04475
Dog_2_test_segment_1990.mat,0.10375,0.0015
Dog_2_test_segment_1991.mat,0.40425,0.0035
Dog_2_test_segment_1992.mat,0.10275,0.00225
Dog_2_test_segment_1993.mat,0.291,0.009
Dog_2_test_segment_1994.mat,0.1145,0.0025
Dog_2_test_segment_1995.mat,0.10925,0.00625
Dog_2_test_segment_1996.mat,0.53025,0.32275
Dog_2_test_segment_1997.mat,0.2505,0.08825
Dog_2_test_segment_1998.mat,0.2635,0.0295
Dog_2_test_segment_1999.mat,0.06125,0.002
Dog_2_test_segment_2.mat,0.23,0.01275
Dog_2_test_segment_20.mat,0.18925,0.01775
Dog_2_test_segment_200.mat,0.2815,0.127
Dog_2_test_segment_2000.mat,0.1175,0.00425
Dog_2_test_segment_2001.mat,0.35475,0.1125
Dog_2_test_segment_2002.mat,0.56175,0.00775
Dog_2_test_segment_2003.mat,0.82375,0.03125
Dog_2_test_segment_2004.mat,0.32775,0.1455
Dog_2_test_segment_2005.mat,0.2235,0.0075
Dog_2_test_segment_2006.mat,0.297,0.12175
Dog_2_test_segment_2007.mat,0.0995,0.0045
Dog_2_test_segment_2008.mat,0.25025,0.0415
Dog_2_test_segment_2009.mat,0.63125,0.00975
Dog_2_test_segment_201.mat,0.23575,0.00725
Dog_2_test_segment_2010.mat,0.0965,0.00375
Dog_2_test_segment_2011.mat,0.66275,0.06425
Dog_2_test_segment_2012.mat,0.26625,0.035
Dog_2_test_segment_2013.mat,0.08175,0.002
Dog_2_test_segment_2014.mat,0.1625,0.01925
Dog_2_test_segment_2015.mat,0.0155,0.001
Dog_2_test_segment_2016.mat,0.45175,0.22475
Dog_2_test_segment_2017.mat,0.8275,0.0245
Dog_2_test_segment_2018.mat,0.02275,0
Dog_2_test_segment_2019.mat,0.438,0.2435
Dog_2_test_segment_202.mat,0.5925,0.00825
Dog_2_test_segment_2020.mat,0.217,0.07525
Dog_2_test_segment_2021.mat,0.55975,0.29025
Dog_2_test_segment_2022.mat,0.30075,0.05525
Dog_2_test_segment_2023.mat,0.19825,0.00575
Dog_2_test_segment_2024.mat,0.3545,0.124
Dog_2_test_segment_2025.mat,0.185,0.01625
Dog_2_test_segment_2026.mat,0.28125,0.13
Dog_2_test_segment_2027.mat,0.11075,0.0005
Dog_2_test_segment_2028.mat,0.16275,0.02175
Dog_2_test_segment_2029.mat,0.1165,0.012
Dog_2_test_segment_203.mat,0.42625,0.02225
Dog_2_test_segment_2030.mat,0.8015,0.222
Dog_2_test_segment_2031.mat,0.102,0.00425
Dog_2_test_segment_2032.mat,0.43075,0.086
Dog_2_test_segment_2033.mat,0.161,0.02775
Dog_2_test_segment_2034.mat,0.487,0.011
Dog_2_test_segment_2035.mat,0.1385,0.0145
Dog_2_test_segment_2036.mat,0.19125,0.032
Dog_2_test_segment_2037.mat,0.1855,0.00525
Dog_2_test_segment_2038.mat,0.83125,0.331
Dog_2_test_segment_2039.mat,0.0765,0.00225
Dog_2_test_segment_204.mat,0.24375,0.065
Dog_2_test_segment_2040.mat,0.33275,0.0945
Dog_2_test_segment_2041.mat,0.8195,0.06475
Dog_2_test_segment_2042.mat,0.38075,0.13875
Dog_2_test_segment_2043.mat,0.3435,0.00925
Dog_2_test_segment_2044.mat,0.028,0.002
Dog_2_test_segment_2045.mat,0.47475,0.012
Dog_2_test_segment_2046.mat,0.3845,0.01025
Dog_2_test_segment_2047.mat,0.8055,0.0325
Dog_2_test_segment_2048.mat,0.174,0.028
Dog_2_test_segment_2049.mat,0.63,0.009
Dog_2_test_segment_205.mat,0.27675,0.0225
Dog_2_test_segment_2050.mat,0.59125,0.25525
Dog_2_test_segment_2051.mat,0.82,0.23525
Dog_2_test_segment_2052.mat,0.01225,0
Dog_2_test_segment_2053.mat,0.119,0.01325
Dog_2_test_segment_2054.mat,0.2035,0.0165
Dog_2_test_segment_2055.mat,0.059,0.00125
Dog_2_test_segment_2056.mat,0.157,0.01875
Dog_2_test_segment_2057.mat,0.77925,0.33125
Dog_2_test_segment_2058.mat,0.0195,0
Dog_2_test_segment_2059.mat,0.02775,0.004
Dog_2_test_segment_206.mat,0.363,0.1435
Dog_2_test_segment_2060.mat,0.24225,0.017
Dog_2_test_segment_2061.mat,0.39375,0.0275
Dog_2_test_segment_2062.mat,0.37625,0.1595
Dog_2_test_segment_2063.mat,0.25025,0.00925
Dog_2_test_segment_2064.mat,0.27025,0.0835
Dog_2_test_segment_2065.mat,0.34975,0.25175
Dog_2_test_segment_2066.mat,0.121,0.00525
Dog_2_test_segment_2067.mat,0.29025,0.07525
Dog_2_test_segment_2068.mat,0.1665,0.019
Dog_2_test_segment_2069.mat,0.1305,0.0075
Dog_2_test_segment_207.mat,0.10925,0.00275
Dog_2_test_segment_2070.mat,0.03325,0.002
Dog_2_test_segment_2071.mat,0.44075,0.28825
Dog_2_test_segment_2072.mat,0.57675,0.0115
Dog_2_test_segment_2073.mat,0.405,0.014
Dog_2_test_segment_2074.mat,0.05375,0
Dog_2_test_segment_2075.mat,0.06725,0.0035
Dog_2_test_segment_2076.mat,0.15375,0.0065
Dog_2_test_segment_2077.mat,0.0965,0.005
Dog_2_test_segment_2078.mat,0.473,0.006
Dog_2_test_segment_2079.mat,0.02275,0
Dog_2_test_segment_208.mat,0.19925,0.0205
Dog_2_test_segment_2080.mat,0.25325,0.0125
Dog_2_test_segment_2081.mat,0.2685,0.00475
Dog_2_test_segment_2082.mat,0.10825,0.012
Dog_2_test_segment_2083.mat,0.1295,0.008
Dog_2_test_segment_2084.mat,0.2155,0.03225
Dog_2_test_segment_2085.mat,0.4495,0.3035
Dog_2_test_segment_2086.mat,0.11525,0.0075
Dog_2_test_segment_2087.mat,0.01175,0
Dog_2_test_segment_2088.mat,0.4435,0.2035
Dog_2_test_segment_2089.mat,0.01775,0
Dog_2_test_segment_209.mat,0.1585,0.0095
Dog_2_test_segment_2090.mat,0.23025,0.07675
Dog_2_test_segment_2091.mat,0.13,0.0035
Dog_2_test_segment_2092.mat,0.19575,0.026
Dog_2_test_segment_2093.mat,0.197,0.05825
Dog_2_test_segment_2094.mat,0.0535,0.00175
Dog_2_test_segment_2095.mat,0.278,0.08325
Dog_2_test_segment_2096.mat,0.607,0.01275
Dog_2_test_segment_2097.mat,0.79525,0.3855
Dog_2_test_segment_2098.mat,0.238,0.0175
Dog_2_test_segment_2099.mat,0.284,0.00675
Dog_2_test_segment_21.mat,0.82725,0.031
Dog_2_test_segment_210.mat,0.42175,0.108
Dog_2_test_segment_2100.mat,0.018,0
Dog_2_test_segment_2101.mat,0.021,0.001
Dog_2_test_segment_2102.mat,0.059,0.004
Dog_2_test_segment_2103.mat,0.01875,0.00025
Dog_2_test_segment_2104.mat,0.18225,0.067
Dog_2_test_segment_2105.mat,0.17225,0.017
Dog_2_test_segment_2106.mat,0.38975,0.04925
Dog_2_test_segment_2107.mat,0.05125,0.00425
Dog_2_test_segment_2108.mat,0.18775,0.004
Dog_2_test_segment_2109.mat,0.16475,0.01525
Dog_2_test_segment_211.mat,0.17175,0.0035
Dog_2_test_segment_2110.mat,0.014,0
Dog_2_test_segment_2111.mat,0.56925,0.00575
Dog_2_test_segment_2112.mat,0.35575,0.01275
Dog_2_test_segment_2113.mat,0.3155,0.1775
Dog_2_test_segment_2114.mat,0.06775,0.0015
Dog_2_test_segment_2115.mat,0.61575,0.45
Dog_2_test_segment_2116.mat,0.08775,0.00675
Dog_2_test_segment_2117.mat,0.808,0.049
Dog_2_test_segment_2118.mat,0.2765,0.086
Dog_2_test_segment_2119.mat,0.3115,0.00975
Dog_2_test_segment_212.mat,0.4895,0.00975
Dog_2_test_segment_2120.mat,0.15625,0.02525
Dog_2_test_segment_2121.mat,0.234,0.07275
Dog_2_test_segment_2122.mat,0.23125,0.006
Dog_2_test_segment_2123.mat,0.34425,0.14925
Dog_2_test_segment_2124.mat,0.035,0.00375
Dog_2_test_segment_2125.mat,0.04025,0
Dog_2_test_segment_2126.mat,0.0135,0
Dog_2_test_segment_2127.mat,0.07475,0.01225
Dog_2_test_segment_2128.mat,0.26375,0.01725
Dog_2_test_segment_2129.mat,0.26175,0.151
Dog_2_test_segment_213.mat,0.01075,0
Dog_2_test_segment_2130.mat,0.57575,0.29975
Dog_2_test_segment_2131.mat,0.45325,0.02475
Dog_2_test_segment_2132.mat,0.3185,0.0165
Dog_2_test_segment_2133.mat,0.02175,0
Dog_2_test_segment_2134.mat,0.01825,0.002
Dog_2_test_segment_2135.mat,0.42575,0.283
Dog_2_test_segment_2136.mat,0.12125,0.0075
Dog_2_test_segment_2137.mat,0.48975,0.0335
Dog_2_test_segment_2138.mat,0.01625,0.003
Dog_2_test_segment_2139.mat,0.211,0.0315
Dog_2_test_segment_214.mat,0.817,0.02475
Dog_2_test_segment_2140.mat,0.24725,0.03525
Dog_2_test_segment_2141.mat,0.36925,0.214
Dog_2_test_segment_2142.mat,0.5245,0.00675
Dog_2_test_segment_2143.mat,0.4995,0.27025
Dog_2_test_segment_2144.mat,0.0825,0.003
Dog_2_test_segment_2145.mat,0.25675,0.0115
Dog_2_test_segment_2146.mat,0.0735,0.00225
Dog_2_test_segment_2147.mat,0.4015,0.11925
Dog_2_test_segment_2148.mat,0.73575,0.00975
Dog_2_test_segment_2149.mat,0.41825,0.08025
Dog_2_test_segment_215.mat,0.069,0.00225
Dog_2_test_segment_2150.mat,0.24725,0.02125
Dog_2_test_segment_2151.mat,0.15975,0.013
Dog_2_test_segment_2152.mat,0.189,0.01125
Dog_2_test_segment_2153.mat,0.2605,0.112
Dog_2_test_segment_2154.mat,0.53975,0.42
Dog_2_test_segment_2155.mat,0.11975,0.0085
Dog_2_test_segment_2156.mat,0.2055,0.04525
Dog_2_test_segment_2157.mat,0.51875,0.0065
Dog_2_test_segment_2158.mat,0.28725,0.077
Dog_2_test_segment_2159.mat,0.156,0.01725
Dog_2_test_segment_216.mat,0.5345,0.289
Dog_2_test_segment_2160.mat,0.458,0.28675
Dog_2_test_segment_2161.mat,0.186,0.014
Dog_2_test_segment_2162.mat,0.29125,0.17225
Dog_2_test_segment_2163.mat,0.3975,0.0515
Dog_2_test_segment_2164.mat,0.013,0.001
Dog_2_test_segment_2165.mat,0.30125,0.02375
Dog_2_test_segment_2166.mat,0.12575,0.009
Dog_2_test_segment_2167.mat,0.20925,0.11
Dog_2_test_segment_2168.mat,0.29475,0.09
Dog_2_test_segment_2169.mat,0.595,0.33725
Dog_2_test_segment_217.mat,0.1115,0.00425
Dog_2_test_segment_2170.mat,0.24075,0.01825
Dog_2_test_segment_2171.mat,0.34575,0.088
Dog_2_test_segment_2172.mat,0.06775,0.00125
Dog_2_test_segment_2173.mat,0.2475,0.048
Dog_2_test_segment_2174.mat,0.47375,0.2345
Dog_2_test_segment_2175.mat,0.21225,0.00625
Dog_2_test_segment_2176.mat,0.0855,0.006
Dog_2_test_segment_2177.mat,0.06125,0.001
Dog_2_test_segment_2178.mat,0.296,0.06
Dog_2_test_segment_2179.mat,0.294,0.0865
Dog_2_test_segment_218.mat,0.634,0.01475
Dog_2_test_segment_2180.mat,0.00725,0.00025
Dog_2_test_segment_2181.mat,0.6155,0.38725
Dog_2_test_segment_2182.mat,0.368,0.22125
Dog_2_test_segment_2183.mat,0.431,0.12125
Dog_2_test_segment_2184.mat,0.124,0.006
Dog_2_test_segment_2185.mat,0.80075,0.24425
Dog_2_test_segment_2186.mat,0.2285,0.024
Dog_2_test_segment_2187.mat,0.03425,0.001
Dog_2_test_segment_2188.mat,0.0865,0.004
Dog_2_test_segment_2189.mat,0.17,0.021
Dog_2_test_segment_219.mat,0.4875,0.254
Dog_2_test_segment_2190.mat,0.4555,0.01475
Dog_2_test_segment_2191.mat,0.03,0.001
Dog_2_test_segment_2192.mat,0.1315,0.0075
Dog_2_test_segment_2193.mat,0.043,0.002
Dog_2_test_segment_2194.mat,0.08,0.00275
Dog_2_test_segment_2195.mat,0.19925,0.0475
Dog_2_test_segment_2196.mat,0.1385,0.0175
Dog_2_test_segment_2197.mat,0.39925,0.12875
Dog_2_test_segment_2198.mat,0.48325,0.01475
Dog_2_test_segment_2199.mat,0.1405,0.01175
Dog_2_test_segment_22.mat,0.4285,0.26725
Dog_2_test_segment_220.mat,0.23975,0.0125
Dog_2_test_segment_2200.mat,0.095,0.00225
Dog_2_test_segment_2201.mat,0.09725,0.01875
Dog_2_test_segment_2202.mat,0.01675,0.00125
Dog_2_test_segment_2203.mat,0.43625,0.0085
Dog_2_test_segment_2204.mat,0.206,0.0335
Dog_2_test_segment_2205.mat,0.101,0.007
Dog_2_test_segment_2206.mat,0.51475,0.1975
Dog_2_test_segment_2207.mat,0.30075,0.13975
Dog_2_test_segment_2208.mat,0.665,0.34475
Dog_2_test_segment_2209.mat,0.3215,0.00525
Dog_2_test_segment_221.mat,0.2125,0.0115
Dog_2_test_segment_2210.mat,0.1265,0.0085
Dog_2_test_segment_2211.mat,0.40175,0.0185
Dog_2_test_segment_2212.mat,0.10025,0.006
Dog_2_test_segment_2213.mat,0.03175,0.001
Dog_2_test_segment_2214.mat,0.29575,0.1005
Dog_2_test_segment_2215.mat,0.429,0.16975
Dog_2_test_segment_2216.mat,0.015,0.00125
Dog_2_test_segment_2217.mat,0.2045,0.0455
Dog_2_test_segment_2218.mat,0.22425,0.0235
Dog_2_test_segment_2219.mat,0.20175,0.01125
Dog_2_test_segment_222.mat,0.80975,0.49775
Dog_2_test_segment_2220.mat,0.37325,0.03125
Dog_2_test_segment_2221.mat,0.52925,0.29175
Dog_2_test_segment_2222.mat,0.01325,0
Dog_2_test_segment_2223.mat,0.09475,0.0025
Dog_2_test_segment_2224.mat,0.744,0.006
Dog_2_test_segment_2225.mat,0.204,0.00025
Dog_2_test_segment_2226.mat,0.02575,0.00025
Dog_2_test_segment_2227.mat,0.41575,0.1685
Dog_2_test_segment_2228.mat,0.13625,0.0115
Dog_2_test_segment_2229.mat,0.45925,0.0655
Dog_2_test_segment_223.mat,0.11175,0.00225
Dog_2_test_segment_2230.mat,0.33425,0.005
Dog_2_test_segment_2231.mat,0.0755,0.00225
Dog_2_test_segment_2232.mat,0.137,0.00525
Dog_2_test_segment_2233.mat,0.43525,0.03125
Dog_2_test_segment_2234.mat,0.09825,0.003
Dog_2_test_segment_2235.mat,0.32675,0.06775
Dog_2_test_segment_2236.mat,0.496,0.01
Dog_2_test_segment_2237.mat,0.08075,0.00075
Dog_2_test_segment_2238.mat,0.25675,0.06625
Dog_2_test_segment_2239.mat,0.0265,0.001
Dog_2_test_segment_224.mat,0.33225,0.15225
Dog_2_test_segment_2240.mat,0.02475,0
Dog_2_test_segment_2241.mat,0.33075,0.0645
Dog_2_test_segment_2242.mat,0.3005,0.011
Dog_2_test_segment_2243.mat,0.3535,0.00925
Dog_2_test_segment_2244.mat,0.80225,0.053
Dog_2_test_segment_2245.mat,0.0175,0
Dog_2_test_segment_2246.mat,0.06875,0.00025
Dog_2_test_segment_2247.mat,0.31375,0.016
Dog_2_test_segment_2248.mat,0.17525,0.0225
Dog_2_test_segment_2249.mat,0.246,0.089
Dog_2_test_segment_225.mat,0.15475,0.02825
Dog_2_test_segment_2250.mat,0.076,0.004
Dog_2_test_segment_2251.mat,0.17225,0.0365
Dog_2_test_segment_2252.mat,0.0115,0
Dog_2_test_segment_2253.mat,0.23675,0.029
Dog_2_test_segment_2254.mat,0.39975,0.02275
Dog_2_test_segment_2255.mat,0.34925,0.16975
Dog_2_test_segment_2256.mat,0.1845,0.075
Dog_2_test_segment_2257.mat,0.16425,0.0115
Dog_2_test_segment_2258.mat,0.03775,0.002
Dog_2_test_segment_2259.mat,0.8135,0.028
Dog_2_test_segment_226.mat,0.2405,0.06225
Dog_2_test_segment_2260.mat,0.24575,0.03925
Dog_2_test_segment_2261.mat,0.46,0.2125
